# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  4 17:31:56 2025
#
# User preference: *
#
# CONSTRAINT:  where (tfopwg_disp like '%kp%')
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
loc_rowid,toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
6397,660.01,53189332,KP,11h05m43.11s,166.4296280,-05d04m46.15s,-5.0794850,-24.8180000,0.077,-0.077,0,-13.2940000,0.060,-0.060,0,2458544.6507780,0.000559,-0.000559,0,9.2897006,0.0000062,-0.0000062,0,5.3589155,0.0637825,-0.0637825,0,6241.2619064,60.8271200,-60.8271200,0,11.4812614,0.5259388,-0.5259388,0,327.8306693,,,,1085.2558727,,,,10.9900000,0.006,-0.006,0,352.1810000,6.2825000,-6.2825000,0,6055.0000000,,,0,4.2279500,,,0,1.4154900,0.0622965,-0.0622965,0,2019-05-07 15:39:33,2024-09-19 10:08:01
6408,661.01,53735810,KP,10h32m54.01s,158.2250300,-34d59m23.67s,-34.9899070,11.4920000,0.083,-0.083,0,-13.5330000,0.084,-0.084,0,2458544.1704920,0.000372,-0.000372,0,4.0860495,0.0000022,-0.0000022,0,4.5420607,0.0464229,-0.0464229,0,7083.7091188,64.4035400,-64.4035400,0,13.0323437,0.6635232,-0.6635232,0,1434.7738788,,,,1569.6962289,,,,11.2480000,0.006,-0.006,0,500.2580000,13.1685000,-13.1685000,0,6580.0000000,,,0,4.0663000,,,0,1.4774100,0.0742387,-0.0742387,0,2019-05-07 15:39:33,2024-09-19 10:08:01
6443,664.01,55092869,KP,10h46m49.66s,161.7069050,-09d23m57.71s,-9.3993650,-79.0910000,0.090,-0.090,0,-78.5760000,0.067,-0.067,0,2459988.8844200,0.000917,-0.000917,0,4.7359232,0.0002966,-0.0002966,0,7.0819612,0.0501323,-0.0501323,0,2338.8745559,28.7360290,-28.7360290,0,13.5752589,0.2115415,-0.2115415,0,468.2559879,,,,1186.4258060,,,,7.3212000,0.006,-0.006,0,99.1596000,0.5210500,-0.5210500,0,5370.0000000,,,0,3.7276500,,,0,2.7871499,,,0,2019-05-07 15:39:33,2023-04-13 10:10:01
6480,667.01,101955023,KP,10h14m50.18s,153.7090700,-47d09m17.77s,-47.1549360,-1053.9800000,0.074,-0.074,0,414.3000000,0.083,-0.083,0,2459280.9894040,0.000885,-0.000885,0,1.6289322,0.0000038,-0.0000038,0,0.8092760,0.0963656,-0.0963656,0,2512.1192447,97.3335800,-97.3335800,0,1.2145664,0.1581887,-0.1581887,0,20.9593189,,,,545.7126746,,,,10.8372000,0.007,-0.007,0,12.6130000,0.0070000,-0.0070000,0,3202.0000000,,,0,4.8637500,,,0,0.2264070,0.0069743,-0.0069743,0,2019-05-07 15:39:33,2021-10-29 12:59:15
6493,6681.01,425817867,KP,20h23m29.38s,305.8724370,-44d03m31.32s,-44.0587000,-40.9760000,0.061,-0.061,0,-52.2910000,0.041,-0.041,0,2460129.9895900,0.000448,-0.000448,0,3.7783401,0.0001395,-0.0001395,0,2.8296300,0.0356989,-0.0356989,0,24582.4117134,220.3363200,-220.3363200,0,13.8305377,0.7528685,-0.7528685,0,269.1657299,,,,1033.0579657,,,,12.0491000,0.006,-0.006,0,274.9600000,3.0635000,-3.0635000,0,5443.0000000,125.7170000,-125.7170000,0,4.5428400,0.0835976,-0.0835976,0,0.8639220,0.0462512,-0.0462512,0,2023-09-21 21:35:30,2023-09-24 12:03:22
6498,6686.01,269217040,KP,18h58m11.61s,284.5483820,-47d00m11.91s,-47.0033070,1.4430000,0.107,-0.107,0,-15.5800000,0.099,-0.099,0,2460128.9172270,0.000293,-0.000293,0,4.1661265,0.0000864,-0.0000864,0,3.7000327,0.0214064,-0.0214064,0,15441.3606576,77.2181850,-77.2181850,0,14.5365629,0.6942914,-0.6942914,0,533.3427629,,,,1225.6637768,,,,10.2748000,0.006,-0.006,0,188.4040000,2.1570000,-2.1570000,0,5883.0000000,133.8000000,-133.8000000,0,4.3400000,0.0800000,-0.0800000,0,1.1559900,0.0548743,-0.0548743,0,2023-09-21 21:35:31,2023-09-24 12:03:22
6537,6719.01,92449173,KP,20h58m18.11s,314.5754380,-35d47m47.84s,-35.7966220,12.0880000,0.074,-0.074,0,-8.2490000,0.048,-0.048,0,2460155.2765100,0.001098,-0.001098,0,2.1764875,0.0001625,-0.0001625,0,3.4403723,0.0828076,-0.0828076,0,8114.6829556,223.3134500,-223.3134500,0,14.1848390,0.9122347,-0.9122347,0,2054.7956073,,,,1717.1645208,,,,12.2247000,0.006,-0.006,0,559.0840000,16.4895000,-16.4895000,0,5646.0000000,132.2360000,-132.2360000,0,4.0505200,0.0824235,-0.0824235,0,1.5623300,0.0886432,-0.0886432,0,2023-10-18 20:59:29,2023-10-27 12:02:48
6539,6720.01,281541545,KP,00h26m27.26s,6.6135930,-56d20m39.41s,-56.3442800,42.5810000,0.035,-0.035,0,8.2640000,0.030,-0.030,0,2460158.1179810,0.002520,-0.002520,0,4.1470359,0.0010062,-0.0010062,0,2.3197694,0.2387194,-0.2387194,0,12886.9879910,874.0180700,-874.0180700,0,8.6285404,1.2575701,-1.2575701,0,90.5320647,,,,786.7202987,,,,13.7813000,0.006,-0.006,0,324.4130000,2.3700000,-2.3700000,0,4247.0000000,122.0000000,-122.0000000,0,4.4783900,,,0,0.7755480,,,0,2023-10-18 20:59:29,2023-10-27 12:02:48
6545,6726.01,121490076,KP,22h54m17.37s,343.5723790,-43d00m36.82s,-43.0102290,2.0120000,0.049,-0.049,0,27.5640000,0.059,-0.059,0,2460160.4959210,0.002794,-0.002794,0,14.2456603,0.0000410,-0.0000410,0,3.4030000,0.9100000,-0.9100000,0,1084.0000000,1077.1900000,-1077.1900000,0,3.6820900,1.0483200,-1.0483200,0,180.4870000,,,,1021.0000000,,,,8.9988000,0.006,-0.006,0,46.2122000,0.0862000,-0.0862000,0,4760.0000000,126.0000000,-126.0000000,0,4.5700000,0.0900000,-0.0900000,0,0.7600000,0.0500000,-0.0500000,0,2023-10-18 20:59:46,2023-10-27 12:02:48
6572,675.01,169226822,KP,10h42m14.1s,160.5587650,-03d50m06s,-3.8349990,19.2240000,0.081,-0.081,0,17.0260000,0.067,-0.067,0,2458543.9420510,0.000113,-0.000113,0,4.1780637,0.0000007,-0.0000007,0,4.3176109,0.0149425,-0.0149425,0,11478.1087015,41.0662570,-41.0662570,0,14.6952606,0.6491720,-0.6491720,0,703.9710193,,,,1313.7370400,,,,9.6295900,0.006,-0.006,0,159.5070000,1.2005000,-1.2005000,0,5620.0000000,,,0,4.1858200,,,0,1.3473600,0.0593367,-0.0593367,0,2019-05-06 19:17:05,2024-11-26 16:02:02
6651,6821.01,197643976,KP,21h54m04.2s,328.5174800,-38d22m38.71s,-38.3774190,-23.6620000,0.042,-0.042,0,5.4880000,0.036,-0.036,0,2460179.0948750,0.003005,-0.003005,0,3.5357130,0.0000092,-0.0000092,0,2.1480000,0.2890000,-0.2890000,0,3116.0000000,217.9140000,-217.9140000,0,4.5857600,0.3381940,-0.3381940,0,191.7820000,,,,1036.0000000,,,,12.5638000,0.006,-0.006,0,322.1480000,3.5925000,-3.5925000,0,5222.0000000,128.1000000,-128.1000000,0,4.5200000,0.0900000,-0.0900000,0,0.8600000,0.0500000,-0.0500000,0,2023-11-02 22:52:17,2025-09-03 16:00:01
6660,683.01,437248515,KP,11h17m45.33s,169.4388600,-19d03m17.2s,-19.0547780,-28.7080000,0.081,-0.081,0,0.9900000,0.054,-0.054,0,2459303.5952580,0.000307,-0.000307,0,3.4058895,0.0000009,-0.0000009,0,2.6582989,0.0189857,-0.0189857,0,15490.0795356,100.4825300,-100.4825300,0,17.2861065,0.7382412,-0.7382412,0,970.9417325,,,,1423.6985463,,,,11.4553000,0.008,-0.008,0,383.8290000,6.3340000,-6.3340000,0,6302.0000000,,,0,4.3090700,,,0,1.2686700,0.0538694,-0.0538694,0,2019-05-07 15:39:33,2024-09-19 10:08:01
6664,6833.01,4610830,KP,23h15m47.77s,348.9490310,-10d50m59.06s,-10.8497390,-1.0180000,0.084,-0.084,0,-10.5220000,0.082,-0.082,0,2460219.1447960,0.005467,-0.005467,0,8.2616616,0.0000190,-0.0000190,0,2.8620000,0.2020000,-0.2020000,0,1343.0000000,38.6387000,-38.6387000,0,3.3099700,0.1975430,-0.1975430,0,66.2634000,,,,794.0000000,,,,11.5018000,0.007,-0.007,0,202.5850000,2.0085000,-2.0085000,0,5281.0000000,128.8000000,-128.8000000,0,4.5300000,0.0800000,-0.0800000,0,0.8600000,0.0500000,-0.0500000,0,2023-12-07 19:23:07,2023-12-09 12:02:53
6665,6834.01,49735922,KP,23h30m51.34s,352.7139340,-11d04m38.48s,-11.0773560,0.3900000,0.086,-0.086,0,-23.2300000,0.062,-0.062,0,2460226.7873280,0.077731,-0.077731,0,6.3392677,0.0002037,-0.0002037,0,3.0200000,0.1770000,-0.1770000,0,1739.0000000,90.9737000,-90.9737000,0,3.9196800,0.2524570,-0.2524570,0,120.0020000,,,,922.0000000,,,,12.1093000,0.007,-0.007,0,290.4950000,4.2445000,-4.2445000,0,5289.0000000,120.9000000,-120.9000000,0,4.4600000,0.0800000,-0.0800000,0,0.9300000,0.0500000,-0.0500000,0,2023-12-07 19:23:07,2023-12-09 12:02:53
6666,6835.01,301235044,KP,23h23m40.09s,350.9170460,-01d11m21.06s,-1.1891830,116.1680000,0.069,-0.069,0,25.3580000,0.060,-0.060,0,2460232.5130710,0.000596,-0.000596,0,0.2803246,0.0000001,-0.0000001,0,0.8680000,0.1340000,-0.1340000,0,507.0000000,31.9939000,-31.9939000,0,1.6482900,0.1457240,-0.1457240,0,3967.9200000,,,,2211.0000000,,,,10.0298000,0.006,-0.006,0,61.8736000,0.1658000,-0.1658000,0,4477.0000000,124.7000000,-124.7000000,0,4.5600000,0.1000000,-0.1000000,0,0.7200000,0.0600000,-0.0600000,0,2023-12-07 19:23:07,2023-12-09 12:02:53
6667,6836.01,422618449,KP,23h35m49.04s,353.9543520,+00d26m40.93s,0.4447040,-232.9090000,0.070,-0.070,0,-187.5640000,0.049,-0.049,0,2460229.0923860,0.002199,-0.002199,0,9.1004120,0.0000503,-0.0000503,0,2.1810000,0.4160000,-0.4160000,0,1085.0000000,74.5135000,-74.5135000,0,2.5938700,0.2197840,-0.2197840,0,28.6373000,,,,644.0000000,,,,9.3742000,0.006,-0.006,0,62.4491000,0.1825500,-0.1825500,0,5013.7000000,147.2000000,-147.2000000,0,4.5800000,0.1000000,-0.1000000,0,0.7700000,0.0600000,-0.0600000,0,2023-12-07 19:23:31,2023-12-09 12:02:53
6669,6838.01,278892590,KP,23h06m30.33s,346.6263920,-05d02m36.46s,-5.0434620,901.0000000,8.000,-8.000,0,-492.0000000,8.000,-8.000,0,2460209.8083520,0.001093,-0.001093,0,1.5109447,0.0001260,-0.0001260,0,0.6401499,0.1254012,-0.1254012,0,10693.4881603,1180.1766000,-1180.1766000,0,1.2038917,0.2340368,-0.2340368,0,98.1930529,,,,802.8602204,,,,13.8529000,0.011,-0.011,0,,,,0,5780.0000000,,,0,5.2759600,0.0719093,-0.0719093,0,0.1148270,0.0033573,-0.0033573,0,2023-12-07 19:23:48,2023-12-09 12:02:53
6682,685.01,281731203,KP,10h52m07.75s,163.0323120,+00d29m35.4s,0.4931670,-23.6640000,0.075,-0.075,0,-44.1710000,0.068,-0.068,0,2460268.4023630,0.037869,-0.037869,0,11.6332127,0.0002106,-0.0002106,0,5.0810000,0.1880000,-0.1880000,0,3480.0000000,0.2004110,-0.2004110,0,10.2640000,0.5492850,-0.5492850,0,126.9510000,,,,935.0000000,,,,9.9623000,0.007,-0.007,0,213.2830000,1.9580000,-1.9580000,0,5287.7000000,128.3000000,-128.3000000,0,3.8800000,0.4500000,-0.4500000,0,1.7300000,0.0900000,-0.0900000,0,2019-05-07 15:39:33,2024-02-01 16:02:02
6707,6872.01,150096001,KP,04h40m35.85s,70.1493780,+25d00m35.33s,25.0098130,185.6580000,0.082,-0.082,0,-46.3630000,0.038,-0.038,0,2460251.6440200,0.006078,-0.006078,0,11.0248821,0.0000291,-0.0000291,0,2.9170000,0.5370000,-0.5370000,0,1943.0000000,589.8660000,-589.8660000,0,2.4684300,0.3141210,-0.3141210,0,48.3251000,,,,734.0000000,,,,12.3252000,0.007,-0.007,0,75.1703000,0.2012000,-0.2012000,0,3798.0000000,157.0000000,-157.0000000,0,4.7700000,0.0100000,-0.0100000,0,0.4600000,0.0100000,-0.0100000,0,2023-12-21 22:10:58,2024-01-07 12:02:46
6712,6877.01,365007485,KP,10h56m45.45s,164.1893860,+09d40m26.21s,9.6739460,-34.6480000,0.061,-0.061,0,-3.8000000,0.052,-0.052,0,2459521.3737010,0.016138,-0.016138,0,33.5920255,0.0003531,-0.0003531,0,6.3850000,0.6130000,-0.6130000,0,3352.0000000,1574.7200000,-1574.7200000,0,9.8842100,0.9747620,-0.9747620,0,134.8830000,,,,949.0000000,,,,11.6575000,0.006,-0.006,0,246.5990000,2.5350000,-2.5350000,0,5468.0000000,125.9000000,-125.9000000,0,4.5000000,0.0800000,-0.0800000,0,0.9100000,0.0500000,-0.0500000,0,2024-01-25 23:12:48,2024-01-31 12:03:06
6808,6962.01,435339558,KP,03h41m01.42s,55.2559310,+13d31m09.07s,13.5191870,7.9230000,0.070,-0.070,0,-41.2470000,0.051,-0.051,0,2459456.1385920,0.004968,-0.004968,0,21.9903619,0.0002585,-0.0002585,0,3.8732381,1.2711391,-1.2711391,0,1122.3021089,132.4920000,-132.4920000,0,4.6034655,3.8416066,-3.8416066,0,56.4700581,,,,699.1563530,,,,11.2235000,0.006,-0.006,0,256.0110000,2.3280000,-2.3280000,0,5294.0000000,309.7190000,-309.7190000,0,4.1466900,0.0964606,-0.0964606,0,1.3341700,0.0797588,-0.0797588,0,2024-04-03 22:41:11,2024-04-03 18:04:50
6814,6967.01,27635334,KP,08h13m31.64s,123.3818480,+16d25m10.26s,16.4195160,-6.8740000,0.073,-0.073,0,-22.7230000,0.042,-0.042,0,2459502.3759630,0.002956,-0.002956,0,4.7335575,0.0000423,-0.0000423,0,3.2089234,1.0638787,-1.0638787,0,930.2503519,124.0724700,-124.0724700,0,5.3852666,6.4387536,-6.4387536,0,850.4828102,,,,1377.3240616,,,,11.6736000,0.006,-0.006,0,477.2950000,9.8930000,-9.8930000,0,5496.0000000,131.3050000,-131.3050000,0,3.9316300,0.0816434,-0.0816434,0,1.7589600,0.1024140,-0.1024140,0,2024-04-03 22:41:12,2024-04-03 18:04:50
6819,6970.01,271749758,KP,19h41m59.21s,295.4967100,+42d32m16.56s,42.5379320,9.7420000,0.034,-0.034,0,10.0240000,0.037,-0.037,0,2460342.9971100,0.007357,-0.007357,0,11.7144470,0.0055124,-0.0055124,0,3.5131822,0.4774497,-0.4774497,0,12763.9935022,1802.3618000,-1802.3618000,0,11.5337400,1.3575621,-1.3575621,0,53.7953827,,,,690.7263119,,,,13.9354000,0.008,-0.008,0,587.9100000,7.1065000,-7.1065000,0,5165.0000000,122.0000000,-122.0000000,0,4.4830800,,,0,0.8856290,,,0,2024-04-03 22:50:32,2024-04-03 18:04:50
6826,6977.01,436575927,KP,04h44m26.4s,71.1100020,+16d31m06.9s,16.5185820,39.1440000,0.081,-0.081,0,-22.7610000,0.052,-0.052,0,2460250.8859680,0.006544,-0.006544,0,5.0957983,0.0000146,-0.0000146,0,1.7720000,0.1370000,-0.1370000,0,714.0000000,30.9066000,-30.9066000,0,1.9231800,0.1768200,-0.1768200,0,28.5068000,,,,643.0000000,,,,11.4398000,0.006,-0.006,0,98.0152000,0.4771000,-0.4771000,0,4197.0000000,117.6000000,-117.6000000,0,4.5600000,0.1100000,-0.1100000,0,0.7000000,0.0600000,-0.0600000,0,2024-04-25 22:44:01,2024-04-28 12:03:30
6828,6979.01,26078330,KP,03h31m33.32s,52.8888520,+22d26m05.35s,22.4348190,-7.5900000,0.074,-0.074,0,-10.7710000,0.052,-0.052,0,2459451.2254120,0.002256,-0.002256,0,8.7547080,0.0000469,-0.0000469,0,3.4644403,0.7348030,-0.7348030,0,1527.6748939,157.8203300,-157.8203300,0,3.5438108,1.7096419,-1.7096419,0,117.8260362,,,,840.2916858,,,,11.5840000,0.006,-0.006,0,214.7530000,1.8230000,-1.8230000,0,5888.0000000,136.6000000,-136.6000000,0,4.5700000,0.0800000,-0.0800000,0,0.8893470,0.0416884,-0.0416884,0,2024-05-30 23:28:24,2024-06-02 12:03:05
6834,6984.01,83181153,KP,06h16m49.54s,94.2064310,+24d35m45s,24.5958340,-28.0440000,0.066,-0.066,0,-115.6390000,0.055,-0.055,0,2460256.9481240,0.009788,-0.009788,0,,,,0,5.1289452,0.8196901,-0.8196901,0,3407.8486864,516.6861000,-516.6861000,0,3.5506895,0.4381638,-0.4381638,0,0.0279229,,,,104.2581018,,,,12.7079000,0.007,-0.007,0,99.0504000,0.5127500,-0.5127500,0,3683.0000000,157.0000000,-157.0000000,0,4.7240700,0.0086164,-0.0086164,0,0.5152630,0.0152997,-0.0152997,0,2024-05-30 23:28:45,2024-06-02 12:03:05
6918,7055.01,167227214,KP,18h17m29.58s,274.3732700,-03d22m51.81s,-3.3810590,7.0620000,0.098,-0.098,0,-4.7850000,0.088,-0.088,0,2460482.9297500,0.000811,-0.000811,0,3.1290476,0.0001981,-0.0001981,0,3.4092950,0.0530088,-0.0530088,0,13426.2063185,208.4424700,-208.4424700,0,16.9082331,0.9406207,-0.9406207,0,1052.2389998,,,,1452.6077207,,,,11.6961000,0.007,-0.007,0,298.6400000,5.9160000,-5.9160000,0,5585.0000000,133.7530000,-133.7530000,0,4.1106400,0.0795005,-0.0795005,0,1.4505399,0.0770854,-0.0770854,0,2024-09-24 23:12:39,2024-10-02 12:02:55
6919,7056.01,110178537,KP,18h42m44.95s,280.6873000,+05d56m15.57s,5.9376590,1.9190000,0.070,-0.070,0,-5.2420000,0.077,-0.077,0,2460481.4431810,0.002214,-0.002214,0,2.9932820,0.0004857,-0.0004857,0,2.5766956,0.1304655,-0.1304655,0,14780.3009546,921.2704500,-921.2704500,0,21.7455581,1.7183065,-1.7183065,0,1890.6489714,,,,1681.7927473,,,,12.4190000,0.022,-0.022,0,655.0370000,24.0780000,-24.0780000,0,6343.0000000,111.6060000,-111.6060000,0,4.1378300,0.0931666,-0.0931666,0,1.5860100,0.1068200,-0.1068200,0,2024-09-24 23:12:39,2024-10-02 12:02:55
6920,7057.01,325670253,KP,17h58m17.3s,269.5720700,+05d45m40.94s,5.7613710,-14.8710000,0.036,-0.036,0,-0.3010000,0.039,-0.039,0,2460480.1358880,0.001185,-0.001185,0,3.3777419,0.0003005,-0.0003005,0,2.8147435,0.0915782,-0.0915782,0,17290.4349881,652.7611700,-652.7611700,0,13.6239337,0.9716735,-0.9716735,0,370.3984667,,,,1118.8891040,,,,12.8999000,0.006,-0.006,0,403.4580000,3.9420000,-3.9420000,0,5080.0000000,143.4880000,-143.4880000,0,4.3332600,0.0891976,-0.0891976,0,1.0408000,0.0629548,-0.0629548,0,2024-09-24 23:12:39,2024-10-02 12:02:55
6921,7058.01,317520667,KP,18h18m58.42s,274.7434180,+10d35m49.91s,10.5971970,-4.5990000,0.071,-0.071,0,-14.1460000,0.078,-0.078,0,2460480.4290670,0.000444,-0.000444,0,2.4651801,0.0000764,-0.0000764,0,3.5668145,0.0231183,-0.0231183,0,11993.5727630,206.5993300,-206.5993300,0,17.0861139,0.7499446,-0.7499446,0,2726.6327607,,,,1843.0045682,,,,10.1154000,0.006,-0.006,0,279.8600000,3.2125000,-3.2125000,0,6848.0000000,167.4000000,-167.4000000,0,4.2500000,0.0900000,-0.0900000,0,1.5155400,0.0648392,-0.0648392,0,2024-09-24 23:12:39,2024-10-02 12:02:55
6922,7059.01,104866616,KP,18h01m46.6s,270.4441830,-02d58m15.53s,-2.9709800,-4.5690000,0.078,-0.078,0,-4.4140000,0.071,-0.071,0,2460481.3570460,0.001025,-0.001025,0,4.4626647,0.0003590,-0.0003590,0,3.0802705,0.0715220,-0.0715220,0,7983.8270519,197.9701000,-197.9701000,0,13.3934403,0.5560610,-0.5560610,0,1405.4798304,,,,1561.6219471,,,,11.1323000,0.006,-0.006,0,290.7360000,5.0250000,-5.0250000,0,7587.0000000,408.2410000,-408.2410000,0,4.3950800,0.0913315,-0.0913315,0,1.3951401,0.0530453,-0.0530453,0,2024-09-24 23:12:39,2024-10-02 12:02:55
6926,7061.01,244089109,KP,20h18m09.32s,304.5388430,-01d04m33.61s,-1.0760030,1.3500000,0.082,-0.082,0,-64.6040000,0.060,-0.060,0,2460532.2792470,0.000240,-0.000240,0,2.1376682,0.0000337,-0.0000337,0,1.8790000,0.0270000,-0.0270000,0,8819.0000000,96.0480000,-96.0480000,0,15.7532000,0.7732810,-0.7732810,0,531.1590000,,,,1337.0000000,,,,9.1305500,0.006,-0.006,0,149.2160000,1.1405000,-1.1405000,0,5806.0000000,133.6000000,-133.6000000,0,4.0500000,0.0700000,-0.0700000,0,1.6000000,0.0800000,-0.0800000,0,2024-10-03 21:17:07,2024-10-04 10:08:02
6931,7066.01,405010127,KP,19h24m15.28s,291.0636810,+00d44m45.65s,0.7460140,-3.1960000,0.069,-0.069,0,-22.7350000,0.054,-0.054,0,2460509.5036790,0.003558,-0.003558,0,13.2341261,0.0051071,-0.0051071,0,2.3705157,0.3690949,-0.3690949,0,18389.5092472,2172.0933000,-2172.0933000,0,7.3853255,1.2427559,-1.2427559,0,16.1089138,,,,510.9593066,,,,13.8215000,0.006,-0.006,0,338.3860000,3.9865000,-3.9865000,0,5025.0000000,155.0000000,-155.0000000,0,4.8833100,,,0,0.5489290,,,0,2024-10-24 17:26:52,2024-11-13 12:03:28
6932,7067.01,139158696,KP,19h41m08.94s,295.2872320,+41d13m19.21s,41.2220030,5.3520000,0.046,-0.046,0,10.1570000,0.049,-0.049,0,2460509.9090880,0.006283,-0.006283,0,15.3573522,0.0089502,-0.0089502,0,3.5894467,0.6059887,-0.6059887,0,21072.3970721,2812.5781000,-2812.5781000,0,13.3280613,2.0405557,-2.0405557,0,47.2404772,,,,668.6491835,,,,14.5293000,0.008,-0.008,0,872.3430000,20.8455000,-20.8455000,0,5462.0000000,124.0000000,-124.0000000,0,4.4925800,,,0,0.9153910,,,0,2024-10-24 17:26:53,2024-11-13 12:03:28
